Time, nFrame,relativeTime,bodyIndex(str),bodyIndex,X,Y,Z,state
18_37_32_0843, 166,5499,ThumbRight,24,0.226921,-0.210773,1.236000,2
18_37_32_0877, 167,5534,SpineBase,0,-0.207410,-0.329567,1.290523,2
18_37_32_0877, 167,5534,SpineMid,1,-0.268652,0.004126,1.399008,2
18_37_32_0877, 167,5534,Neck,2,-0.323907,0.317404,1.489710,2
18_37_32_0877, 167,5534,Head,3,-0.405756,0.422961,1.519013,2
18_37_32_0877, 167,5534,ShoulderLeft,4,-0.449666,0.173392,1.491624,2
18_37_32_0877, 167,5534,ElbowLeft,5,-0.447036,-0.075346,1.494672,2
18_37_32_0877, 167,5534,WristLeft,6,-0.654415,-0.052828,1.328007,2
18_37_32_0877, 167,5534,HandLeft,7,-0.700119,-0.043579,1.305893,2
18_37_32_0877, 167,5534,ShoulderRight,8,-0.134891,0.212353,1.373668,2
18_37_32_0877, 167,5534,ElbowRight,9,0.070786,0.029534,1.333835,2
18_37_32_0877, 167,5534,WristRight,10,0.226255,-0.178551,1.254695,2
18_37_32_0877, 167,5534,HandRight,11,0.244496,-0.204525,1.214227,2
18_37_32_0877, 167,5534,HipLeft,12,-0.280137,-0.343944,1.280645,2
18_37_32_0877, 167,5534,KneeLeft,13,-0.243810,-0.732654,1.237996,1
18_37_32_0877, 167,5534,AnkleLeft,14,-0.218861,-1.061475,1.226324,1
18_37_32_0877, 167,5534,FootLeft,15,-0.247107,-1.081809,1.110720,1
18_37_32_0877, 167,5534,HipRight,16,-0.122408,-0.295915,1.225307,2
18_37_32_0877, 167,5534,KneeRight,17,-0.201219,-0.641345,1.096583,1
18_37_32_0877, 167,5534,AnkleRight,18,-0.280109,-0.981711,0.999781,1
18_37_32_0877, 167,5534,FootRight,19,-0.318415,-0.971587,0.881659,1
18_37_32_0877, 167,5534,SpineShoulder,20,-0.310888,0.241401,1.469508,2
18_37_32_0877, 167,5534,HandTipLeft,21,-0.755529,-0.045510,1.277886,2
18_37_32_0877, 167,5534,ThumbLeft,22,-0.695539,-0.035405,1.251000,2
18_37_32_0877, 167,5534,HandTipRight,23,0.243823,-0.213560,1.199031,2
18_37_32_0877, 167,5534,ThumbRight,24,0.240083,-0.209100,1.198714,2
18_37_32_0909, 168,5566,SpineBase,0,-0.209747,-0.324655,1.277870,2
18_37_32_0909, 168,5566,SpineMid,1,-0.271006,0.006836,1.390398,2
18_37_32_0909, 168,5566,Neck,2,-0.326130,0.318421,1.484395,2
18_37_32_0909, 168,5566,Head,3,-0.409252,0.425634,1.508767,2
18_37_32_0909, 168,5566,ShoulderLeft,4,-0.451539,0.173645,1.485008,2
18_37_32_0909, 168,5566,ElbowLeft,5,-0.455676,-0.068902,1.486803,2
18_37_32_0909, 168,5566,WristLeft,6,-0.660269,-0.043789,1.328164,2
18_37_32_0909, 168,5566,HandLeft,7,-0.710616,-0.022163,1.305168,2
18_37_32_0909, 168,5566,ShoulderRight,8,-0.134852,0.212416,1.373688,2
18_37_32_0909, 168,5566,ElbowRight,9,0.075585,0.036804,1.323523,2
18_37_32_0909, 168,5566,WristRight,10,0.221635,-0.078172,1.238652,2
18_37_32_0909, 168,5566,HandRight,11,0.247862,-0.096560,1.244668,1
18_37_32_0909, 168,5566,HipLeft,12,-0.282907,-0.339379,1.268634,2
18_37_32_0909, 168,5566,KneeLeft,13,-0.244873,-0.727657,1.228722,1
18_37_32_0909, 168,5566,AnkleLeft,14,-0.218592,-1.056536,1.219379,1
18_37_32_0909, 168,5566,FootLeft,15,-0.244661,-1.078155,1.103666,1
18_37_32_0909, 168,5566,HipRight,16,-0.123911,-0.290788,1.212126,2
18_37_32_0909, 168,5566,KneeRight,17,-0.198772,-0.639940,1.098255,1
18_37_32_0909, 168,5566,AnkleRight,18,-0.274017,-0.984227,1.016243,1
18_37_32_0909, 168,5566,FootRight,19,-0.311634,-0.976478,0.897868,1
18_37_32_0909, 168,5566,SpineShoulder,20,-0.313146,0.242795,1.463435,2
18_37_32_0909, 168,5566,HandTipLeft,21,-0.767403,-0.014706,1.279863,2
18_37_32_0909, 168,5566,ThumbLeft,22,-0.726456,-0.055449,1.322565,2
18_37_32_0909, 168,5566,HandTipRight,23,0.240164,-0.165626,1.192122,2
18_37_32_0909, 168,5566,ThumbRight,24,0.235112,-0.142659,1.259500,2
18_37_32_0943, 169,5599,SpineBase,0,-0.212908,-0.320929,1.268220,2
18_37_32_0943, 169,5599,SpineMid,1,-0.275392,0.010408,1.379421,2
18_37_32_0943, 169,5599,Neck,2,-0.331714,0.321205,1.472917,2
18_37_32_0943, 169,5599,Head,3,-0.410307,0.428069,1.500808,2
18_37_32_0943, 169,5599,ShoulderLeft,4,-0.458973,0.182662,1.476631,2
18_37_32_0943, 169,5599,ElbowLeft,5,-0.467678,-0.064264,1.478445,2
18_37_32_0943, 169,5599,WristLeft,6,-0.675599,-0.023648,1.326197,2
18_37_32_0943, 169,5599,HandLeft,7,-0.731495,0.000180,1.303596,2
18_37_32_0943, 169,5599,ShoulderRight,8,-0.138208,0.214993,1.354792,2
18_37_32_0943, 169,5599,ElbowRight,9,0.077886,0.044545,1.313731,2
18_37_32_0943, 169,5599,WristRight,10,0.237270,-0.052749,1.231123,2
18_37_32_0943, 169,5599,HandRight,11,0.266750,-0.081690,1.236211,2
18_37_32_0943, 169,5599,HipLeft,12,-0.285553,-0.334840,1.257547,2
18_37_32_0943, 169,5599,KneeLeft,13,-0.246743,-0.722547,1.217365,1
18_37_32_0943, 169,5599,AnkleLeft,14,-0.219848,-1.051777,1.207793,1
18_37_32_0943, 169,5599,FootLeft,15,-0.247380,-1.073171,1.092620,1
18_37_32_0943, 169,5599,HipRight,16,-0.127233,-0.287866,1.203789,2
18_37_32_0943, 169,5599,KneeRight,17,-0.215722,-0.629965,1.072835,1
18_37_32_0943, 169,5599,AnkleRight,18,-0.304246,-0.967533,0.973694,1
18_37_32_0943, 169,5599,FootRight,19,-0.342633,-0.955750,0.855993,1
18_37_32_0943, 169,5599,SpineShoulder,20,-0.318431,0.245840,1.451987,2
18_37_32_0943, 169,5599,HandTipLeft,21,-0.788019,0.011460,1.277650,2
18_37_32_0943, 169,5599,ThumbLeft,22,-0.704791,0.041667,1.307334,2
18_37_32_0943, 169,5599,HandTipRight,23,0.308287,-0.111194,1.216212,2
18_37_32_0943, 169,5599,ThumbRight,24,0.295923,-0.056908,1.260000,2
18_37_32_0977, 170,5634,SpineBase,0,-0.212047,-0.317966,1.257836,2
18_37_32_0977, 170,5634,SpineMid,1,-0.277370,0.012862,1.370368,2
18_37_32_0977, 170,5634,Neck,2,-0.336334,0.323081,1.464614,2
18_37_32_0977, 170,5634,Head,3,-0.412535,0.429924,1.491676,2
18_37_32_0977, 170,5634,ShoulderLeft,4,-0.465546,0.184659,1.468826,2
18_37_32_0977, 170,5634,ElbowLeft,5,-0.482421,-0.056773,1.470442,2
18_37_32_0977, 170,5634,WristLeft,6,-0.685829,-0.008759,1.325911,2
18_37_32_0977, 170,5634,HandLeft,7,-0.738905,0.017923,1.303834,2
18_37_32_0977, 170,5634,ShoulderRight,8,-0.140221,0.217342,1.346820,2
18_37_32_0977, 170,5634,ElbowRight,9,0.080123,0.052278,1.305905,2
18_37_32_0977, 170,5634,WristRight,10,0.064910,0.004725,1.256615,2
18_37_32_0977, 170,5634,HandRight,11,0.055722,-0.027151,1.239396,2
18_37_32_0977, 170,5634,HipLeft,12,-0.283820,-0.331987,1.246912,2
18_37_32_0977, 170,5634,KneeLeft,13,-0.249259,-0.718220,1.207436,1
18_37_32_0977, 170,5634,AnkleLeft,14,-0.225748,-1.049110,1.198527,1
18_37_32_0977, 170,5634,FootLeft,15,-0.253553,-1.070254,1.083491,1
18_37_32_0977, 170,5634,HipRight,16,-0.127183,-0.284857,1.193713,2
18_37_32_0977, 170,5634,KneeRight,17,-0.210563,-0.629973,1.071684,1
18_37_32_0977, 170,5634,AnkleRight,18,-0.294253,-0.970730,0.981437,1
18_37_32_0977, 170,5634,FootRight,19,-0.332635,-0.960761,0.863768,1
18_37_32_0977, 170,5634,SpineShoulder,20,-0.322370,0.247869,1.443540,2
18_37_32_0977, 170,5634,HandTipLeft,21,-0.796717,0.035486,1.279042,2
18_37_32_0977, 170,5634,ThumbLeft,22,-0.701364,0.059476,1.302588,2
18_37_32_0977, 170,5634,HandTipRight,23,0.050120,-0.053793,1.145264,2
18_37_32_0977, 170,5634,ThumbRight,24,0.085225,-0.044126,1.203000,2
18_37_33_0009, 171,5666,SpineBase,0,-0.212097,-0.316518,1.247406,2
18_37_33_0009, 171,5666,SpineMid,1,-0.279557,0.015136,1.360709,2
18_37_33_0009, 171,5666,Neck,2,-0.340479,0.325764,1.455937,2
18_37_33_0009, 171,5666,Head,3,-0.416144,0.432449,1.482667,2
18_37_33_0009, 171,5666,ShoulderLeft,4,-0.470364,0.186175,1.458032,2
18_37_33_0009, 171,5666,ElbowLeft,5,-0.495027,-0.048724,1.461439,2
18_37_33_0009, 171,5666,WristLeft,6,-0.693721,0.006262,1.323587,2
18_37_33_0009, 171,5666,HandLeft,7,-0.745399,0.031000,1.300951,2
18_37_33_0009, 171,5666,ShoulderRight,8,-0.143094,0.218465,1.337453,2
18_37_33_0009, 171,5666,ElbowRight,9,0.081407,0.058881,1.297011,2
18_37_33_0009, 171,5666,WristRight,10,0.066170,0.013886,1.253643,2
18_37_33_0009, 171,5666,HandRight,11,0.050816,-0.023212,1.225614,2
18_37_33_0009, 171,5666,HipLeft,12,-0.283680,-0.330362,1.234891,2
18_37_33_0009, 171,5666,KneeLeft,13,-0.254365,-0.690160,1.196791,1
18_37_33_0009, 171,5666,AnkleLeft,14,-0.232702,-1.047443,1.189403,1
18_37_33_0009, 171,5666,FootLeft,15,-0.260535,-1.068573,1.074570,1
18_37_33_0009, 171,5666,HipRight,16,-0.127315,-0.283529,1.184814,2
18_37_33_0009, 171,5666,KneeRight,17,-0.209048,-0.629843,1.068485,1
18_37_33_0009, 171,5666,AnkleRight,18,-0.291250,-0.972065,0.983915,1
18_37_33_0009, 171,5666,FootRight,19,-0.329426,-0.963135,0.866250,1
18_37_33_0009, 171,5666,SpineShoulder,20,-0.326051,0.250484,1.434588,2
18_37_33_0009, 171,5666,HandTipLeft,21,-0.802934,0.052341,1.277307,2
18_37_33_0009, 171,5666,ThumbLeft,22,-0.703220,0.072678,1.297531,2
18_37_33_0009, 171,5666,HandTipRight,23,0.048235,-0.072008,1.137758,2
18_37_33_0009, 171,5666,ThumbRight,24,0.113351,-0.038183,1.247333,2
18_37_33_0043, 172,5699,SpineBase,0,-0.214901,-0.316111,1.238068,2
18_37_33_0043, 172,5699,SpineMid,1,-0.282834,0.016871,1.351156,2
18_37_33_0043, 172,5699,Neck,2,-0.344161,0.328492,1.446514,2
18_37_33_0043, 172,5699,Head,3,-0.419023,0.435539,1.473385,2
18_37_33_0043, 172,5699,ShoulderLeft,4,-0.475170,0.186533,1.448087,2
18_37_33_0043, 172,5699,ElbowLeft,5,-0.500555,-0.045700,1.455912,2
18_37_33_0043, 172,5699,WristLeft,6,-0.697775,0.013893,1.320297,2
18_37_33_0043, 172,5699,HandLeft,7,-0.750053,0.038356,1.295495,2
18_37_33_0043, 172,5699,ShoulderRight,8,-0.146824,0.220716,1.326582,2
18_37_33_0043, 172,5699,ElbowRight,9,0.079445,0.063160,1.287919,2
18_37_33_0043, 172,5699,WristRight,10,0.065850,0.020794,1.248488,2
18_37_33_0043, 172,5699,HandRight,11,0.054900,-0.021596,1.228229,2
18_37_33_0043, 172,5699,HipLeft,12,-0.285910,-0.329770,1.226668,2
18_37_33_0043, 172,5699,KneeLeft,13,-0.259586,-0.689323,1.189161,1
18_37_33_0043, 172,5699,AnkleLeft,14,-0.240924,-1.046707,1.182396,1
18_37_33_0043, 172,5699,FootLeft,15,-0.269485,-1.067537,1.067881,1
18_37_33_0043, 172,5699,HipRight,16,-0.130473,-0.283232,1.174428,2
18_37_33_0043, 172,5699,KneeRight,17,-0.207795,-0.631241,1.064072,1
18_37_33_0043, 172,5699,AnkleRight,18,-0.285904,-0.975445,0.985466,1
18_37_33_0043, 172,5699,FootRight,19,-0.324334,-0.967937,0.868134,1
18_37_33_0043, 172,5699,SpineShoulder,20,-0.329650,0.253002,1.425085,2
18_37_33_0043, 172,5699,HandTipLeft,21,-0.808623,0.059664,1.274026,2
18_37_33_0043, 172,5699,ThumbLeft,22,-0.706378,0.079044,1.288973,2
18_37_33_0043, 172,5699,HandTipRight,23,0.038940,-0.065796,1.137274,2
18_37_33_0043, 172,5699,ThumbRight,24,0.110547,-0.033054,1.266667,2
18_37_33_0077, 173,5734,SpineBase,0,-0.218287,-0.315009,1.228251,2
18_37_33_0077, 173,5734,SpineMid,1,-0.286073,0.018617,1.341456,2
18_37_33_0077, 173,5734,Neck,2,-0.347215,0.330573,1.437041,2
18_37_33_0077, 173,5734,Head,3,-0.422157,0.437858,1.464077,2
18_37_33_0077, 173,5734,ShoulderLeft,4,-0.479374,0.188403,1.441074,2
18_37_33_0077, 173,5734,ElbowLeft,5,-0.508179,-0.040598,1.448037,2
18_37_33_0077, 173,5734,WristLeft,6,-0.705580,0.020761,1.311641,2
18_37_33_0077, 173,5734,HandLeft,7,-0.757065,0.039904,1.285277,2
18_37_33_0077, 173,5734,ShoulderRight,8,-0.150189,0.222377,1.316788,2
18_37_33_0077, 173,5734,ElbowRight,9,0.075808,0.064474,1.276251,2
18_37_33_0077, 173,5734,WristRight,10,0.238653,-0.032705,1.201115,2
18_37_33_0077, 173,5734,HandRight,11,0.271474,-0.068050,1.198976,2
18_37_33_0077, 173,5734,HipLeft,12,-0.288752,-0.328303,1.217278,2
18_37_33_0077, 173,5734,KneeLeft,13,-0.266708,-0.687636,1.180761,1
18_37_33_0077, 173,5734,AnkleLeft,14,-0.252332,-1.045128,1.175020,1
18_37_33_0077, 173,5734,FootLeft,15,-0.282089,-1.065651,1.061054,1
18_37_33_0077, 173,5734,HipRight,16,-0.134100,-0.282433,1.164278,2
18_37_33_0077, 173,5734,KneeRight,17,-0.206071,-0.632489,1.061996,1
18_37_33_0077, 173,5734,AnkleRight,18,-0.279193,-0.979029,0.991466,1
18_37_33_0077, 173,5734,FootRight,19,-0.318202,-0.973434,0.874672,1
18_37_33_0077, 173,5734,SpineShoulder,20,-0.332758,0.255027,1.415536,2
18_37_33_0077, 173,5734,HandTipLeft,21,-0.813605,0.058485,1.259783,2
18_37_33_0077, 173,5734,ThumbLeft,22,-0.706412,0.078777,1.273975,2
18_37_33_0077, 173,5734,HandTipRight,23,0.324979,-0.104016,1.177852,2
18_37_33_0077, 173,5734,ThumbRight,24,0.290719,-0.021201,1.227833,2
18_37_33_0110, 174,5766,SpineBase,0,-0.223867,-0.315663,1.218036,2
18_37_33_0110, 174,5766,SpineMid,1,-0.290675,0.020220,1.331434,2
18_37_33_0110, 174,5766,Neck,2,-0.350971,0.334121,1.426830,2
18_37_33_0110, 174,5766,Head,3,-0.425264,0.441174,1.452847,2
18_37_33_0110, 174,5766,ShoulderLeft,4,-0.482405,0.190563,1.433126,2
18_37_33_0110, 174,5766,ElbowLeft,5,-0.507597,-0.040151,1.445103,2
18_37_33_0110, 174,5766,WristLeft,6,-0.706558,0.020328,1.304684,2
18_37_33_0110, 174,5766,HandLeft,7,-0.756950,0.032468,1.272924,2
18_37_33_0110, 174,5766,ShoulderRight,8,-0.156173,0.224778,1.306150,2
18_37_33_0110, 174,5766,ElbowRight,9,0.067108,0.063081,1.263424,2
18_37_33_0110, 174,5766,WristRight,10,0.224547,-0.040754,1.184865,2
18_37_33_0110, 174,5766,HandRight,11,0.253038,-0.074416,1.186683,2
18_37_33_0110, 174,5766,HipLeft,12,-0.293865,-0.327687,1.205075,2
18_37_33_0110, 174,5766,KneeLeft,13,-0.277487,-0.686801,1.168252,1
18_37_33_0110, 174,5766,AnkleLeft,14,-0.268821,-1.044391,1.162241,1
18_37_33_0110, 174,5766,FootLeft,15,-0.300265,-1.063871,1.048860,1
18_37_33_0110, 174,5766,HipRight,16,-0.139719,-0.284030,1.155829,2
18_37_33_0110, 174,5766,KneeRight,17,-0.160923,-0.641892,1.061113,1
18_37_33_0110, 174,5766,AnkleRight,18,-0.184997,-0.996381,0.998033,1
18_37_33_0110, 174,5766,FootRight,19,-0.221405,-0.996772,0.880284,1
18_37_33_0110, 174,5766,SpineShoulder,20,-0.336719,0.258113,1.405393,2
18_37_33_0110, 174,5766,HandTipLeft,21,-0.808895,0.048467,1.241849,2
18_37_33_0110, 174,5766,ThumbLeft,22,-0.739717,0.069458,1.225538,2
18_37_33_0110, 174,5766,HandTipRight,23,0.295773,-0.106697,1.165137,2
18_37_33_0110, 174,5766,ThumbRight,24,0.278608,-0.044970,1.214111,2
18_37_33_0143, 175,5799,SpineBase,0,-0.231117,-0.317250,1.209056,2
18_37_33_0143, 175,5799,SpineMid,1,-0.295571,0.020839,1.323101,2
18_37_33_0143, 175,5799,Neck,2,-0.353909,0.336430,1.418839,2
18_37_33_0143, 175,5799,Head,3,-0.428121,0.443860,1.445773,2
18_37_33_0143, 175,5799,ShoulderLeft,4,-0.484053,0.191282,1.424237,2
18_37_33_0143, 175,5799,ElbowLeft,5,-0.508603,-0.036578,1.438425,2
18_37_33_0143, 175,5799,WristLeft,6,-0.706608,0.012661,1.293602,2
18_37_33_0143, 175,5799,HandLeft,7,-0.756768,0.017988,1.262604,2
18_37_33_0143, 175,5799,ShoulderRight,8,-0.162225,0.227163,1.297547,2
18_37_33_0143, 175,5799,ElbowRight,9,0.056636,0.059484,1.253312,2
18_37_33_0143, 175,5799,WristRight,10,0.186120,-0.079895,1.178720,2
18_37_33_0143, 175,5799,HandRight,11,0.220786,-0.102419,1.175544,2
18_37_33_0143, 175,5799,HipLeft,12,-0.300682,-0.328637,1.195443,2
18_37_33_0143, 175,5799,KneeLeft,13,-0.269489,-0.635604,0.958903,1
18_37_33_0143, 175,5799,AnkleLeft,14,-0.245021,-0.940734,0.752132,1
18_37_33_0143, 175,5799,FootLeft,15,-0.270482,-0.916132,0.630745,1
18_37_33_0143, 175,5799,HipRight,16,-0.146814,-0.286072,1.147805,2
18_37_33_0143, 175,5799,KneeRight,17,-0.154781,-0.646103,1.063089,1
18_37_33_0143, 175,5799,AnkleRight,18,-0.166226,-1.002297,1.010098,1
18_37_33_0143, 175,5799,FootRight,19,-0.202172,-1.006133,0.892847,1
18_37_33_0143, 175,5799,SpineShoulder,20,-0.340117,0.260040,1.397338,2
18_37_33_0143, 175,5799,HandTipLeft,21,-0.806934,0.030518,1.228527,2
18_37_33_0143, 175,5799,ThumbLeft,22,-0.749874,0.050810,1.195250,2
18_37_33_0143, 175,5799,HandTipRight,23,0.230742,-0.180134,1.138589,2
18_37_33_0143, 175,5799,ThumbRight,24,0.260452,-0.081704,1.181936,2
18_37_33_0177, 176,5834,SpineBase,0,-0.238139,-0.319314,1.202008,2
18_37_33_0177, 176,5834,SpineMid,1,-0.300735,0.020942,1.315360,2
18_37_33_0177, 176,5834,Neck,2,-0.357276,0.338530,1.410150,2
18_37_33_0177, 176,5834,Head,3,-0.431594,0.445744,1.436273,2
18_37_33_0177, 176,5834,ShoulderLeft,4,-0.484753,0.194335,1.417264,2
18_37_33_0177, 176,5834,ElbowLeft,5,-0.539018,-0.027377,1.394326,2
18_37_33_0177, 176,5834,WristLeft,6,-0.701192,-0.003666,1.275594,2
18_37_33_0177, 176,5834,HandLeft,7,-0.741156,-0.002574,1.251257,2
18_37_33_0177, 176,5834,ShoulderRight,8,-0.171346,0.232014,1.284477,2
18_37_33_0177, 176,5834,ElbowRight,9,0.042302,0.057027,1.242157,2
18_37_33_0177, 176,5834,WristRight,10,0.199113,-0.148558,1.148534,2
18_37_33_0177, 176,5834,HandRight,11,0.229412,-0.203423,1.128696,2
18_37_33_0177, 176,5834,HipLeft,12,-0.306467,-0.329864,1.188621,2
18_37_33_0177, 176,5834,KneeLeft,13,-0.267771,-0.640416,0.958005,1
18_37_33_0177, 176,5834,AnkleLeft,14,-0.236226,-0.948614,0.757426,1
18_37_33_0177, 176,5834,FootLeft,15,-0.263554,-0.925902,0.636658,1
18_37_33_0177, 176,5834,HipRight,16,-0.154702,-0.288885,1.140700,2
18_37_33_0177, 176,5834,KneeRight,17,-0.149543,-0.650010,1.061639,1
18_37_33_0177, 176,5834,AnkleRight,18,-0.148512,-1.006873,1.014341,1
18_37_33_0177, 176,5834,FootRight,19,-0.185447,-1.013351,0.898233,1
18_37_33_0177, 176,5834,SpineShoulder,20,-0.343935,0.261658,1.388904,2
18_37_33_0177, 176,5834,HandTipLeft,21,-0.794239,0.003532,1.221087,2
18_37_33_0177, 176,5834,ThumbLeft,22,-0.738517,0.028830,1.180000,2
18_37_33_0177, 176,5834,HandTipRight,23,0.232231,-0.262743,1.090312,2
18_37_33_0177, 176,5834,ThumbRight,24,0.229805,-0.230793,1.111222,2
18_37_33_0211, 177,5866,SpineBase,0,-0.248939,-0.321972,1.195194,2
18_37_33_0211, 177,5866,SpineMid,1,-0.306166,0.020201,1.308783,2
18_37_33_0211, 177,5866,Neck,2,-0.358949,0.339108,1.403375,2
18_37_33_0211, 177,5866,Head,3,-0.434267,0.447103,1.429278,2
18_37_33_0211, 177,5866,ShoulderLeft,4,-0.486147,0.196367,1.412892,2
18_37_33_0211, 177,5866,ElbowLeft,5,-0.536903,-0.028072,1.393300,2
18_37_33_0211, 177,5866,WristLeft,6,-0.690165,-0.021250,1.259778,2
18_37_33_0211, 177,5866,HandLeft,7,-0.731069,-0.022881,1.240728,2
18_37_33_0211, 177,5866,ShoulderRight,8,-0.177498,0.234489,1.276525,2
18_37_33_0211, 177,5866,ElbowRight,9,0.028226,0.050777,1.229213,2
18_37_33_0211, 177,5866,WristRight,10,0.140452,-0.106693,1.163885,2
18_37_33_0211, 177,5866,HandRight,11,0.181198,-0.140061,1.152255,2
18_37_33_0211, 177,5866,HipLeft,12,-0.316095,-0.331774,1.181415,2
18_37_33_0211, 177,5866,KneeLeft,13,-0.289830,-0.645160,0.953423,1
18_37_33_0211, 177,5866,AnkleLeft,14,-0.270656,-0.955763,0.755828,1
18_37_33_0211, 177,5866,FootLeft,15,-0.299575,-0.933436,0.636295,1
18_37_33_0211, 177,5866,HipRight,16,-0.165964,-0.292082,1.134520,2
18_37_33_0211, 177,5866,KneeRight,17,-0.214097,-0.645919,1.025546,1
18_37_33_0211, 177,5866,AnkleRight,18,-0.264763,-0.995171,0.948599,1
18_37_33_0211, 177,5866,FootRight,19,-0.305686,-0.990068,0.833722,1
18_37_33_0211, 177,5866,SpineShoulder,20,-0.346449,0.261950,1.382253,2
18_37_33_0211, 177,5866,HandTipLeft,21,-0.786831,-0.024953,1.213302,2
18_37_33_0211, 177,5866,ThumbLeft,22,-0.722862,0.006036,1.166692,2
18_37_33_0211, 177,5866,HandTipRight,23,0.226233,-0.208850,1.102518,2
18_37_33_0211, 177,5866,ThumbRight,24,0.211539,-0.104483,1.176667,2
18_37_33_0243, 178,5899,SpineBase,0,-0.256332,-0.323431,1.190570,2
18_37_33_0243, 178,5899,SpineMid,1,-0.312210,0.020649,1.302009,2
18_37_33_0243, 178,5899,Neck,2,-0.362877,0.341749,1.394253,2
18_37_33_0243, 178,5899,Head,3,-0.438078,0.448701,1.421618,2
18_37_33_0243, 178,5899,ShoulderLeft,4,-0.488445,0.198232,1.408072,2
18_37_33_0243, 178,5899,ElbowLeft,5,-0.565562,-0.043558,1.349727,2
18_37_33_0243, 178,5899,WristLeft,6,-0.725192,-0.025278,1.226559,2
18_37_33_0243, 178,5899,HandLeft,7,-0.721603,-0.042082,1.228813,2
18_37_33_0243, 178,5899,ShoulderRight,8,-0.183725,0.237799,1.269103,2
18_37_33_0243, 178,5899,ElbowRight,9,0.016513,0.048072,1.220726,2
18_37_33_0243, 178,5899,WristRight,10,0.179637,-0.158070,1.141349,2
18_37_33_0243, 178,5899,HandRight,11,0.216360,-0.204247,1.120167,2
18_37_33_0243, 178,5899,HipLeft,12,-0.323264,-0.332745,1.176004,2
18_37_33_0243, 178,5899,KneeLeft,13,-0.309488,-0.649006,0.951872,1
18_37_33_0243, 178,5899,AnkleLeft,14,-0.302662,-0.962423,0.758285,1
18_37_33_0243, 178,5899,FootLeft,15,-0.333040,-0.941063,0.639925,1
18_37_33_0243, 178,5899,HipRight,16,-0.173077,-0.293862,1.130747,2
18_37_33_0243, 178,5899,KneeRight,17,-0.214828,-0.649160,1.024063,1
18_37_33_0243, 178,5899,AnkleRight,18,-0.259525,-0.999880,0.949406,1
18_37_33_0243, 178,5899,FootRight,19,-0.300934,-0.995952,0.835052,1
18_37_33_0243, 178,5899,SpineShoulder,20,-0.350965,0.264034,1.373716,2
18_37_33_0243, 178,5899,HandTipLeft,21,-0.773755,-0.048578,1.194346,2
18_37_33_0243, 178,5899,ThumbLeft,22,-0.735199,-0.020966,1.146889,2
18_37_33_0243, 178,5899,HandTipRight,23,0.232344,-0.277130,1.085541,2
18_37_33_0243, 178,5899,ThumbRight,24,0.216088,-0.201451,1.117467,2
18_37_33_0278, 179,5934,SpineBase,0,-0.265034,-0.325000,1.185146,2
18_37_33_0278, 179,5934,SpineMid,1,-0.318062,0.020864,1.295370,2
18_37_33_0278, 179,5934,Neck,2,-0.365945,0.343534,1.386417,2
18_37_33_0278, 179,5934,Head,3,-0.440744,0.449589,1.415483,2
18_37_33_0278, 179,5934,ShoulderLeft,4,-0.491275,0.199611,1.402015,2
18_37_33_0278, 179,5934,ElbowLeft,5,-0.565957,-0.044027,1.348095,2
18_37_33_0278, 179,5934,WristLeft,6,-0.720090,-0.039531,1.216005,2
18_37_33_0278, 179,5934,HandLeft,7,-0.715957,-0.053738,1.222307,2
18_37_33_0278, 179,5934,ShoulderRight,8,-0.187345,0.238621,1.264231,2
18_37_33_0278, 179,5934,ElbowRight,9,0.009736,0.045792,1.214127,2
18_37_33_0278, 179,5934,WristRight,10,0.171692,-0.162609,1.138713,2
18_37_33_0278, 179,5934,HandRight,11,0.209926,-0.205881,1.121352,2
18_37_33_0278, 179,5934,HipLeft,12,-0.331496,-0.333961,1.170310,2
18_37_33_0278, 179,5934,KneeLeft,13,-0.376195,-0.643736,0.942659,1
18_37_33_0278, 179,5934,AnkleLeft,14,-0.426287,-0.950579,0.746228,1
18_37_33_0278, 179,5934,FootLeft,15,-0.458040,-0.927142,0.630568,1
18_37_33_0278, 179,5934,HipRight,16,-0.181602,-0.295623,1.125778,2
18_37_33_0278, 179,5934,KneeRight,17,-0.294336,-0.630877,1.000297,1
18_37_33_0278, 179,5934,AnkleRight,18,-0.407653,-0.961790,0.907167,1
18_37_33_0278, 179,5934,FootRight,19,-0.450596,-0.948892,0.794926,1
18_37_33_0278, 179,5934,SpineShoulder,20,-0.354719,0.265459,1.366168,2
18_37_33_0278, 179,5934,HandTipLeft,21,-0.766891,-0.061043,1.182917,2
18_37_33_0278, 179,5934,ThumbLeft,22,-0.727612,-0.033340,1.148333,2
18_37_33_0278, 179,5934,HandTipRight,23,0.228928,-0.272963,1.073482,2
18_37_33_0278, 179,5934,ThumbRight,24,0.191204,-0.205405,1.112444,2
18_37_33_0311, 180,5966,SpineBase,0,-0.271706,-0.325333,1.181507,2
18_37_33_0311, 180,5966,SpineMid,1,-0.322942,0.021646,1.290047,2
18_37_33_0311, 180,5966,Neck,2,-0.368816,0.345478,1.379262,2
18_37_33_0311, 180,5966,Head,3,-0.445843,0.450698,1.409216,2
18_37_33_0311, 180,5966,ShoulderLeft,4,-0.494871,0.201553,1.398638,2
18_37_33_0311, 180,5966,ElbowLeft,5,-0.567867,-0.045066,1.344682,2
18_37_33_0311, 180,5966,WristLeft,6,-0.720524,-0.048075,1.210686,2
